"Date","Correct_Village","Correct_Ward","Correct_District","Correct_Region","Dogs.without.collars","Dogs.with.collars","month","year","DWV","DW","Category"
2015-01-17,"Bundi","Kingo","Morogoro Urban","Morogoro",0,2,61,2015,"morogorourban_kingo_bundi","morogorourban_kingo","Urban"
2016-11-07,"FFU Flats","Kingo","Morogoro Urban","Morogoro",0,1,83,2016,"morogorourban_kingo_ffuflats","morogorourban_kingo","Urban"
2015-01-19,"FFU Flats","Kingo","Morogoro Urban","Morogoro",0,2,61,2015,"morogorourban_kingo_ffuflats","morogorourban_kingo","Urban"
2016-11-12,"Kingo","Kingo","Morogoro Urban","Morogoro",2,0,83,2016,"morogorourban_kingo_kingo","morogorourban_kingo","Urban"
2015-01-19,"Kingo","Kingo","Morogoro Urban","Morogoro",0,1,61,2015,"morogorourban_kingo_kingo","morogorourban_kingo","Urban"
2016-11-14,"Nkomo","Kingo","Morogoro Urban","Morogoro",0,0,83,2016,"morogorourban_kingo_nkomo","morogorourban_kingo","Urban"
2015-01-17,"Nkomo","Kingo","Morogoro Urban","Morogoro",0,0,61,2015,"morogorourban_kingo_nkomo","morogorourban_kingo","Urban"
2015-01-19,"Old Korogwe","Kingo","Morogoro Urban","Morogoro",0,3,61,2015,"morogorourban_kingo_oldkorogwe","morogorourban_kingo","Urban"
2016-11-14,"Pamba","Kingo","Morogoro Urban","Morogoro",0,2,83,2016,"morogorourban_kingo_pamba","morogorourban_kingo","Urban"
2015-01-17,"Railways Flats","Kingo","Morogoro Urban","Morogoro",1,1,61,2015,"morogorourban_kingo_railwaysflats","morogorourban_kingo","Urban"
2016-11-14,"Reli","Kingo","Morogoro Urban","Morogoro",0,0,83,2016,"morogorourban_kingo_reli","morogorourban_kingo","Urban"
2015-01-17,"Reli","Kingo","Morogoro Urban","Morogoro",1,0,61,2015,"morogorourban_kingo_reli","morogorourban_kingo","Urban"
2016-11-14,"Sultani","Kingo","Morogoro Urban","Morogoro",0,0,83,2016,"morogorourban_kingo_sultani","morogorourban_kingo","Urban"
2015-01-20,"Sultani","Kingo","Morogoro Urban","Morogoro",1,2,61,2015,"morogorourban_kingo_sultani","morogorourban_kingo","Urban"
2015-01-02,"Bomba la Zambia","Kingolwira","Morogoro Urban","Morogoro",0,0,61,2015,"morogorourban_kingolwira_bombalazambia","morogorourban_kingolwira","Urban"
2016-11-12,"Bomba la Zambia","Kingolwira","Morogoro Urban","Morogoro",2,7,83,2016,"morogorourban_kingolwira_bombalazambia","morogorourban_kingolwira","Urban"
2015-01-01,"Mahakama","Kingolwira","Morogoro Urban","Morogoro",3,0,61,2015,"morogorourban_kingolwira_mahakama","morogorourban_kingolwira","Urban"
2016-11-12,"Mahakama","Kingolwira","Morogoro Urban","Morogoro",0,1,83,2016,"morogorourban_kingolwira_mahakama","morogorourban_kingolwira","Urban"
2016-11-12,"Mfaranyaki","Kingolwira","Morogoro Urban","Morogoro",1,0,83,2016,"morogorourban_kingolwira_mfaranyaki","morogorourban_kingolwira","Urban"
2014-12-22,"Mfaranyaki","Kingolwira","Morogoro Urban","Morogoro",0,0,60,2014,"morogorourban_kingolwira_mfaranyaki","morogorourban_kingolwira","Urban"
2016-11-12,"Mjimwema","Kingolwira","Morogoro Urban","Morogoro",5,3,83,2016,"morogorourban_kingolwira_mjimwema","morogorourban_kingolwira","Urban"
2014-12-23,"Mjimwema","Kingolwira","Morogoro Urban","Morogoro",0,0,60,2014,"morogorourban_kingolwira_mjimwema","morogorourban_kingolwira","Urban"
2016-11-12,"Mwembe Msafa","Kingolwira","Morogoro Urban","Morogoro",4,9,83,2016,"morogorourban_kingolwira_mwembemsafa","morogorourban_kingolwira","Urban"
2014-12-29,"Mwembe Msafa","Kingolwira","Morogoro Urban","Morogoro",1,2,60,2014,"morogorourban_kingolwira_mwembemsafa","morogorourban_kingolwira","Urban"
2016-11-12,"Nanenane","Kingolwira","Morogoro Urban","Morogoro",2,5,83,2016,"morogorourban_kingolwira_nanenane","morogorourban_kingolwira","Urban"
2014-12-23,"Nanenane","Kingolwira","Morogoro Urban","Morogoro",1,2,60,2014,"morogorourban_kingolwira_nanenane","morogorourban_kingolwira","Urban"
2015-01-02,"Tanki la Maji","Kingolwira","Morogoro Urban","Morogoro",0,1,61,2015,"morogorourban_kingolwira_tankilamaji","morogorourban_kingolwira","Urban"
2016-11-12,"Tanki la Maji","Kingolwira","Morogoro Urban","Morogoro",5,11,83,2016,"morogorourban_kingolwira_tankilamaji","morogorourban_kingolwira","Urban"
2016-11-12,"Tubuyu","Kingolwira","Morogoro Urban","Morogoro",0,8,83,2016,"morogorourban_kingolwira_tubuyu","morogorourban_kingolwira","Urban"
2014-12-22,"Tubuyu","Kingolwira","Morogoro Urban","Morogoro",0,1,60,2014,"morogorourban_kingolwira_tubuyu","morogorourban_kingolwira","Urban"
2015-01-08,"Tungi Kambini 'A'","Kingolwira","Morogoro Urban","Morogoro",0,0,61,2015,"morogorourban_kingolwira_tungikambinia","morogorourban_kingolwira","Urban"
2014-12-22,"Tungi Kambini 'A'","Kingolwira","Morogoro Urban","Morogoro",0,0,60,2014,"morogorourban_kingolwira_tungikambinia","morogorourban_kingolwira","Urban"
2015-01-08,"Tungi Kambini B","Kingolwira","Morogoro Urban","Morogoro",0,1,61,2015,"morogorourban_kingolwira_tungikambinib","morogorourban_kingolwira","Urban"
2015-01-01,"Zahanati","Kingolwira","Morogoro Urban","Morogoro",0,2,61,2015,"morogorourban_kingolwira_zahanati","morogorourban_kingolwira","Urban"
2016-11-14,"Azimio","Kiwanja Cha Ndege","Morogoro Urban","Morogoro",12,2,83,2016,"morogorourban_kiwanjachandege_azimio","morogorourban_kiwanjachandege","Urban"
2014-12-23,"Azimio","Kiwanja Cha Ndege","Morogoro Urban","Morogoro",0,8,60,2014,"morogorourban_kiwanjachandege_azimio","morogorourban_kiwanjachandege","Urban"
2016-11-14,"Kimunyu","Kiwanja Cha Ndege","Morogoro Urban","Morogoro",0,2,83,2016,"morogorourban_kiwanjachandege_kimunyu","morogorourban_kiwanjachandege","Urban"
2015-01-29,"Kimunyu","Kiwanja Cha Ndege","Morogoro Urban","Morogoro",3,1,61,2015,"morogorourban_kiwanjachandege_kimunyu","morogorourban_kiwanjachandege","Urban"
2015-01-30,"Lukwangule","Kiwanja Cha Ndege","Morogoro Urban","Morogoro",0,1,61,2015,"morogorourban_kiwanjachandege_lukwangule","morogorourban_kiwanjachandege","Urban"
2014-12-27,"Lungo","Kiwanja Cha Ndege","Morogoro Urban","Morogoro",2,0,60,2014,"morogorourban_kiwanjachandege_lungo","morogorourban_kiwanjachandege","Urban"
2016-11-14,"Lusogo","Kiwanja Cha Ndege","Morogoro Urban","Morogoro",1,0,83,2016,"morogorourban_kiwanjachandege_lusogo","morogorourban_kiwanjachandege","Urban"
2015-01-30,"Lusogo","Kiwanja Cha Ndege","Morogoro Urban","Morogoro",0,0,61,2015,"morogorourban_kiwanjachandege_lusogo","morogorourban_kiwanjachandege","Urban"
2014-12-27,"Mkota","Kiwanja Cha Ndege","Morogoro Urban","Morogoro",0,2,60,2014,"morogorourban_kiwanjachandege_mkota","morogorourban_kiwanjachandege","Urban"
2016-11-14,"Mtagwa","Kiwanja Cha Ndege","Morogoro Urban","Morogoro",0,1,83,2016,"morogorourban_kiwanjachandege_mtagwa","morogorourban_kiwanjachandege","Urban"
2015-01-30,"Mtagwa","Kiwanja Cha Ndege","Morogoro Urban","Morogoro",0,2,61,2015,"morogorourban_kiwanjachandege_mtagwa","morogorourban_kiwanjachandege","Urban"
2014-12-23,"CCM","Mafiga","Morogoro Urban","Morogoro",0,0,60,2014,"morogorourban_mafiga_ccm","morogorourban_mafiga","Urban"
2014-12-26,"Kidondolo A","Mafiga","Morogoro Urban","Morogoro",4,0,60,2014,"morogorourban_mafiga_kidondoloa","morogorourban_mafiga","Urban"
2016-11-07,"Madox","Mafiga","Morogoro Urban","Morogoro",0,0,83,2016,"morogorourban_mafiga_madox","morogorourban_mafiga","Urban"
2014-12-23,"Madox","Mafiga","Morogoro Urban","Morogoro",2,0,60,2014,"morogorourban_mafiga_madox","morogorourban_mafiga","Urban"
2014-12-23,"Mafiga A","Mafiga","Morogoro Urban","Morogoro",0,0,60,2014,"morogorourban_mafiga_mafigaa","morogorourban_mafiga","Urban"
2016-11-07,"Majumba Saba","Mafiga","Morogoro Urban","Morogoro",3,0,83,2016,"morogorourban_mafiga_majumbasaba","morogorourban_mafiga","Urban"
2016-11-12,"Majumba Saba","Mafiga","Morogoro Urban","Morogoro",1,4,83,2016,"morogorourban_mafiga_majumbasaba","morogorourban_mafiga","Urban"
2014-12-22,"Majumba Saba","Mafiga","Morogoro Urban","Morogoro",0,0,60,2014,"morogorourban_mafiga_majumbasaba","morogorourban_mafiga","Urban"
2014-12-22,"Manzese","Mafiga","Morogoro Urban","Morogoro",1,0,60,2014,"morogorourban_mafiga_manzese","morogorourban_mafiga","Urban"
2014-12-23,"Msikiti","Mafiga","Morogoro Urban","Morogoro",1,0,60,2014,"morogorourban_mafiga_msikiti","morogorourban_mafiga","Urban"
2014-12-22,"Zahanati","Mafiga","Morogoro Urban","Morogoro",0,0,60,2014,"morogorourban_mafiga_zahanati","morogorourban_mafiga","Urban"
2016-11-07,"Airport","Mazimbu","Morogoro Urban","Morogoro",1,0,83,2016,"morogorourban_mazimbu_airport","morogorourban_mazimbu","Urban"
2015-01-08,"Airport","Mazimbu","Morogoro Urban","Morogoro",2,4,61,2015,"morogorourban_mazimbu_airport","morogorourban_mazimbu","Urban"
2014-12-22,"Boma","Mazimbu","Morogoro Urban","Morogoro",1,3,60,2014,"morogorourban_mazimbu_boma","morogorourban_mazimbu","Urban"
2016-11-07,"Chamwino","Mazimbu","Morogoro Urban","Morogoro",7,6,83,2016,"morogorourban_mazimbu_chamwino","morogorourban_mazimbu","Urban"
2014-12-22,"Chamwino","Mazimbu","Morogoro Urban","Morogoro",2,7,60,2014,"morogorourban_mazimbu_chamwino","morogorourban_mazimbu","Urban"
2016-11-07,"Godes","Mazimbu","Morogoro Urban","Morogoro",1,0,83,2016,"morogorourban_mazimbu_godes","morogorourban_mazimbu","Urban"
2014-12-23,"Godes","Mazimbu","Morogoro Urban","Morogoro",3,3,60,2014,"morogorourban_mazimbu_godes","morogorourban_mazimbu","Urban"
2016-11-07,"Kasanga","Mazimbu","Morogoro Urban","Morogoro",0,2,83,2016,"morogorourban_mazimbu_kasanga","morogorourban_mazimbu","Urban"
2014-12-22,"Kasanga","Mazimbu","Morogoro Urban","Morogoro",2,11,60,2014,"morogorourban_mazimbu_kasanga","morogorourban_mazimbu","Urban"
2016-11-07,"Kiwalani","Mazimbu","Morogoro Urban","Morogoro",0,0,83,2016,"morogorourban_mazimbu_kiwalani","morogorourban_mazimbu","Urban"
2014-12-21,"Kiwalani","Mazimbu","Morogoro Urban","Morogoro",2,3,60,2014,"morogorourban_mazimbu_kiwalani","morogorourban_mazimbu","Urban"
2016-11-08,"Lugala","Mazimbu","Morogoro Urban","Morogoro",2,4,83,2016,"morogorourban_mazimbu_lugala","morogorourban_mazimbu","Urban"
2014-12-22,"Lugala","Mazimbu","Morogoro Urban","Morogoro",3,5,60,2014,"morogorourban_mazimbu_lugala","morogorourban_mazimbu","Urban"
2014-12-22,"Madeco B","Mazimbu","Morogoro Urban","Morogoro",2,5,60,2014,"morogorourban_mazimbu_madecob","morogorourban_mazimbu","Urban"
2016-11-08,"Magorofani","Mazimbu","Morogoro Urban","Morogoro",0,0,83,2016,"morogorourban_mazimbu_magorofani","morogorourban_mazimbu","Urban"
2014-12-22,"Malipula","Mazimbu","Morogoro Urban","Morogoro",1,2,60,2014,"morogorourban_mazimbu_malipula","morogorourban_mazimbu","Urban"
2016-11-08,"Mazimbu Darajani","Mazimbu","Morogoro Urban","Morogoro",2,6,83,2016,"morogorourban_mazimbu_mazimbudarajani","morogorourban_mazimbu","Urban"
2014-12-22,"Mazimbu Darajani","Mazimbu","Morogoro Urban","Morogoro",2,7,60,2014,"morogorourban_mazimbu_mazimbudarajani","morogorourban_mazimbu","Urban"
2015-01-06,"Mbuyuni","Mazimbu","Morogoro Urban","Morogoro",4,6,61,2015,"morogorourban_mazimbu_mbuyuni","morogorourban_mazimbu","Urban"
2016-11-08,"Mbuyuni","Mazimbu","Morogoro Urban","Morogoro",0,0,83,2016,"morogorourban_mazimbu_mbuyuni","morogorourban_mazimbu","Urban"
2014-12-21,"Mbuyuni","Mazimbu","Morogoro Urban","Morogoro",1,2,60,2014,"morogorourban_mazimbu_mbuyuni","morogorourban_mazimbu","Urban"
2014-12-24,"Mbuyuni","Mazimbu","Morogoro Urban","Morogoro",2,3,60,2014,"morogorourban_mazimbu_mbuyuni","morogorourban_mazimbu","Urban"
2014-12-22,"Msikitini","Mazimbu","Morogoro Urban","Morogoro",1,2,60,2014,"morogorourban_mazimbu_msikitini","morogorourban_mazimbu","Urban"
2016-11-12,"Mwande","Mazimbu","Morogoro Urban","Morogoro",2,1,83,2016,"morogorourban_mazimbu_mwande","morogorourban_mazimbu","Urban"
2014-12-22,"Mwande","Mazimbu","Morogoro Urban","Morogoro",3,5,60,2014,"morogorourban_mazimbu_mwande","morogorourban_mazimbu","Urban"
2014-12-22,"Mwembeni","Mazimbu","Morogoro Urban","Morogoro",2,5,60,2014,"morogorourban_mazimbu_mwembeni","morogorourban_mazimbu","Urban"
2015-01-08,"Ngerengere","Mazimbu","Morogoro Urban","Morogoro",1,1,61,2015,"morogorourban_mazimbu_ngerengere","morogorourban_mazimbu","Urban"
2016-11-07,"Nguzo","Mazimbu","Morogoro Urban","Morogoro",1,2,83,2016,"morogorourban_mazimbu_nguzo","morogorourban_mazimbu","Urban"
2014-12-22,"Tupendane","Mazimbu","Morogoro Urban","Morogoro",1,2,60,2014,"morogorourban_mazimbu_tupendane","morogorourban_mazimbu","Urban"
2016-11-14,"Usalama","Mazimbu","Morogoro Urban","Morogoro",3,0,83,2016,"morogorourban_mazimbu_usalama","morogorourban_mazimbu","Urban"
2016-11-07,"Visegese","Mazimbu","Morogoro Urban","Morogoro",9,16,83,2016,"morogorourban_mazimbu_visegese","morogorourban_mazimbu","Urban"
2014-12-22,"Visegese","Mazimbu","Morogoro Urban","Morogoro",0,7,60,2014,"morogorourban_mazimbu_visegese","morogorourban_mazimbu","Urban"
2016-11-12,"Bambalawe","Mbuyuni","Morogoro Urban","Morogoro",1,0,83,2016,"morogorourban_mbuyuni_bambalawe","morogorourban_mbuyuni","Urban"
2016-11-12,"Kididimo","Mbuyuni","Morogoro Urban","Morogoro",2,0,83,2016,"morogorourban_mbuyuni_kididimo","morogorourban_mbuyuni","Urban"
2014-12-23,"Kididimo","Mbuyuni","Morogoro Urban","Morogoro",2,4,60,2014,"morogorourban_mbuyuni_kididimo","morogorourban_mbuyuni","Urban"
2014-12-22,"Magadu","Mbuyuni","Morogoro Urban","Morogoro",1,6,60,2014,"morogorourban_mbuyuni_magadu","morogorourban_mbuyuni","Urban"
2014-12-23,"Magadu","Mbuyuni","Morogoro Urban","Morogoro",2,3,60,2014,"morogorourban_mbuyuni_magadu","morogorourban_mbuyuni","Urban"
2015-01-05,"Magurumbasi","Mbuyuni","Morogoro Urban","Morogoro",0,1,61,2015,"morogorourban_mbuyuni_magurumbasi","morogorourban_mbuyuni","Urban"
2016-11-12,"Magurumbasi","Mbuyuni","Morogoro Urban","Morogoro",2,3,83,2016,"morogorourban_mbuyuni_magurumbasi","morogorourban_mbuyuni","Urban"
2014-12-22,"Mgambazi","Mbuyuni","Morogoro Urban","Morogoro",4,4,60,2014,"morogorourban_mbuyuni_mgambazi","morogorourban_mbuyuni","Urban"
2015-01-05,"Mgonahazeru","Mbuyuni","Morogoro Urban","Morogoro",2,3,61,2015,"morogorourban_mbuyuni_mgonahazeru","morogorourban_mbuyuni","Urban"
2016-11-06,"Mgonahazeru","Mbuyuni","Morogoro Urban","Morogoro",1,4,83,2016,"morogorourban_mbuyuni_mgonahazeru","morogorourban_mbuyuni","Urban"
2015-01-03,"Mkoya","Mbuyuni","Morogoro Urban","Morogoro",0,3,61,2015,"morogorourban_mbuyuni_mkoya","morogorourban_mbuyuni","Urban"
2015-01-05,"Mtoni 'A'","Mbuyuni","Morogoro Urban","Morogoro",0,0,61,2015,"morogorourban_mbuyuni_mtonia","morogorourban_mbuyuni","Urban"
2016-11-12,"Mtoni 'A'","Mbuyuni","Morogoro Urban","Morogoro",0,0,83,2016,"morogorourban_mbuyuni_mtonia","morogorourban_mbuyuni","Urban"
2016-11-12,"Mtoni 'B'","Mbuyuni","Morogoro Urban","Morogoro",2,1,83,2016,"morogorourban_mbuyuni_mtonib","morogorourban_mbuyuni","Urban"
2016-11-14,"Tiba Road","Mbuyuni","Morogoro Urban","Morogoro",2,0,83,2016,"morogorourban_mbuyuni_tibaroad","morogorourban_mbuyuni","Urban"
2014-12-23,"Tiba Road","Mbuyuni","Morogoro Urban","Morogoro",0,5,60,2014,"morogorourban_mbuyuni_tibaroad","morogorourban_mbuyuni","Urban"
2016-11-07,"Boma","Mji Mkuu","Morogoro Urban","Morogoro",4,5,83,2016,"morogorourban_mjimkuu_boma","morogorourban_mjimkuu","Urban"
2016-11-12,"Karume 'A'","Mji Mkuu","Morogoro Urban","Morogoro",0,0,83,2016,"morogorourban_mjimkuu_karumea","morogorourban_mjimkuu","Urban"
2014-12-24,"Karume 'B'","Mji Mkuu","Morogoro Urban","Morogoro",0,0,60,2014,"morogorourban_mjimkuu_karumeb","morogorourban_mjimkuu","Urban"
2014-12-20,"Mlapakolo","Mji Mkuu","Morogoro Urban","Morogoro",0,0,60,2014,"morogorourban_mjimkuu_mlapakolo","morogorourban_mjimkuu","Urban"
2014-12-23,"Short","Mji Mkuu","Morogoro Urban","Morogoro",1,0,60,2014,"morogorourban_mjimkuu_short","morogorourban_mjimkuu","Urban"
2014-12-23,"Uhuru","Mji Mkuu","Morogoro Urban","Morogoro",0,0,60,2014,"morogorourban_mjimkuu_uhuru","morogorourban_mjimkuu","Urban"
2015-01-13,"Fumilwa ""A""","Mji Mpya","Morogoro Urban","Morogoro",0,0,61,2015,"morogorourban_mjimpya_fumilwaa","morogorourban_mjimpya","Urban"
2015-01-14,"Fumilwa ""C""","Mji Mpya","Morogoro Urban","Morogoro",0,1,61,2015,"morogorourban_mjimpya_fumilwac","morogorourban_mjimpya","Urban"
2015-01-13,"Makaburi ""A ""","Mji Mpya","Morogoro Urban","Morogoro",0,0,61,2015,"morogorourban_mjimpya_makaburia","morogorourban_mjimpya","Urban"
2016-11-12,"Ngoma ""A""","Mji Mpya","Morogoro Urban","Morogoro",0,0,83,2016,"morogorourban_mjimpya_ngomaa","morogorourban_mjimpya","Urban"
2016-11-12,"Ngoma ""B""","Mji Mpya","Morogoro Urban","Morogoro",0,0,83,2016,"morogorourban_mjimpya_ngomab","morogorourban_mjimpya","Urban"
2015-01-14,"Ngoma ""B""","Mji Mpya","Morogoro Urban","Morogoro",0,0,61,2015,"morogorourban_mjimpya_ngomab","morogorourban_mjimpya","Urban"
2015-01-15,"Simu ""A""","Mji Mpya","Morogoro Urban","Morogoro",2,0,61,2015,"morogorourban_mjimpya_simua","morogorourban_mjimpya","Urban"
2014-12-21,"Simu ""C""","Mji Mpya","Morogoro Urban","Morogoro",0,1,60,2014,"morogorourban_mjimpya_simuc","morogorourban_mjimpya","Urban"
2014-12-22,"Choma","Mlimani","Morogoro Urban","Morogoro",1,12,60,2014,"morogorourban_mlimani_choma","morogorourban_mlimani","Urban"
2015-01-03,"Kikundi","Mlimani","Morogoro Urban","Morogoro",0,0,61,2015,"morogorourban_mlimani_kikundi","morogorourban_mlimani","Urban"
2016-11-07,"Kireka","Mlimani","Morogoro Urban","Morogoro",0,0,83,2016,"morogorourban_mlimani_kireka","morogorourban_mlimani","Urban"
2016-11-07,"Liti","Mlimani","Morogoro Urban","Morogoro",0,0,83,2016,"morogorourban_mlimani_liti","morogorourban_mlimani","Urban"
2014-12-20,"Liti","Mlimani","Morogoro Urban","Morogoro",3,9,60,2014,"morogorourban_mlimani_liti","morogorourban_mlimani","Urban"
2016-11-07,"Mbete","Mlimani","Morogoro Urban","Morogoro",2,4,83,2016,"morogorourban_mlimani_mbete","morogorourban_mlimani","Urban"
2014-12-21,"Mbete","Mlimani","Morogoro Urban","Morogoro",2,8,60,2014,"morogorourban_mlimani_mbete","morogorourban_mlimani","Urban"
2016-11-07,"Nyandira","Mlimani","Morogoro Urban","Morogoro",1,3,83,2016,"morogorourban_mlimani_nyandira","morogorourban_mlimani","Urban"
2014-12-23,"Nyandira","Mlimani","Morogoro Urban","Morogoro",2,4,60,2014,"morogorourban_mlimani_nyandira","morogorourban_mlimani","Urban"
2014-12-21,"Ruvuma","Mlimani","Morogoro Urban","Morogoro",3,7,60,2014,"morogorourban_mlimani_ruvuma","morogorourban_mlimani","Urban"
2014-12-23,"Tulo","Mlimani","Morogoro Urban","Morogoro",1,2,60,2014,"morogorourban_mlimani_tulo","morogorourban_mlimani","Urban"
2016-11-14,"Visegese","Mlimani","Morogoro Urban","Morogoro",0,3,83,2016,"morogorourban_mlimani_visegese","morogorourban_mlimani","Urban"
2014-12-22,"Genda","Mwembesongo","Morogoro Urban","Morogoro",0,0,60,2014,"morogorourban_mwembesongo_genda","morogorourban_mwembesongo","Urban"
2014-12-22,"Kihonda Mbuyuni","Mwembesongo","Morogoro Urban","Morogoro",0,8,60,2014,"morogorourban_mwembesongo_kihondambuyuni","morogorourban_mwembesongo","Urban"
2014-12-23,"Mafisa","Mwembesongo","Morogoro Urban","Morogoro",1,4,60,2014,"morogorourban_mwembesongo_mafisa","morogorourban_mwembesongo","Urban"
2014-12-31,"Mafisa","Mwembesongo","Morogoro Urban","Morogoro",5,8,60,2014,"morogorourban_mwembesongo_mafisa","morogorourban_mwembesongo","Urban"
2014-12-23,"Magodoro","Mwembesongo","Morogoro Urban","Morogoro",0,0,60,2014,"morogorourban_mwembesongo_magodoro","morogorourban_mwembesongo","Urban"
2014-12-23,"Mfunguakinywa","Mwembesongo","Morogoro Urban","Morogoro",0,0,60,2014,"morogorourban_mwembesongo_mfunguakinywa","morogorourban_mwembesongo","Urban"
2016-11-06,"Mkwajuni","Mwembesongo","Morogoro Urban","Morogoro",0,0,83,2016,"morogorourban_mwembesongo_mkwajuni","morogorourban_mwembesongo","Urban"
2016-11-14,"Mtawala","Mwembesongo","Morogoro Urban","Morogoro",0,0,83,2016,"morogorourban_mwembesongo_mtawala","morogorourban_mwembesongo","Urban"
2014-12-22,"Mtawala","Mwembesongo","Morogoro Urban","Morogoro",0,1,60,2014,"morogorourban_mwembesongo_mtawala","morogorourban_mwembesongo","Urban"
2014-12-22,"Mwembesongo","Mwembesongo","Morogoro Urban","Morogoro",0,0,60,2014,"morogorourban_mwembesongo_mwembesongo","morogorourban_mwembesongo","Urban"
2014-12-23,"Mwigole","Mwembesongo","Morogoro Urban","Morogoro",0,0,60,2014,"morogorourban_mwembesongo_mwigole","morogorourban_mwembesongo","Urban"
2014-12-23,"Saadan","Mwembesongo","Morogoro Urban","Morogoro",0,0,60,2014,"morogorourban_mwembesongo_saadan","morogorourban_mwembesongo","Urban"
2014-12-23,"Sume","Mwembesongo","Morogoro Urban","Morogoro",0,0,60,2014,"morogorourban_mwembesongo_sume","morogorourban_mwembesongo","Urban"
2015-01-05,"Kauzeni","Mzinga","Morogoro Urban","Morogoro",0,0,61,2015,"morogorourban_mzinga_kauzeni","morogorourban_mzinga","Urban"
2016-11-14,"Kivaza","Mzinga","Morogoro Urban","Morogoro",1,0,83,2016,"morogorourban_mzinga_kivaza","morogorourban_mzinga","Urban"
2014-12-30,"Kivaza","Mzinga","Morogoro Urban","Morogoro",1,2,60,2014,"morogorourban_mzinga_kivaza","morogorourban_mzinga","Urban"
2015-01-03,"Konga 'B'","Mzinga","Morogoro Urban","Morogoro",1,4,61,2015,"morogorourban_mzinga_kongab","morogorourban_mzinga","Urban"
2016-11-14,"Konga 'B'","Mzinga","Morogoro Urban","Morogoro",1,0,83,2016,"morogorourban_mzinga_kongab","morogorourban_mzinga","Urban"
2016-11-14,"Mambani","Mzinga","Morogoro Urban","Morogoro",1,4,83,2016,"morogorourban_mzinga_mambani","morogorourban_mzinga","Urban"
2015-01-04,"Mfine","Mzinga","Morogoro Urban","Morogoro",0,0,61,2015,"morogorourban_mzinga_mfine","morogorourban_mzinga","Urban"
2016-11-14,"Minazini","Mzinga","Morogoro Urban","Morogoro",1,2,83,2016,"morogorourban_mzinga_minazini","morogorourban_mzinga","Urban"
2014-12-21,"Minazini","Mzinga","Morogoro Urban","Morogoro",1,5,60,2014,"morogorourban_mzinga_minazini","morogorourban_mzinga","Urban"
2015-01-07,"Misasa","Mzinga","Morogoro Urban","Morogoro",2,1,61,2015,"morogorourban_mzinga_misasa","morogorourban_mzinga","Urban"
2015-01-05,"Mundu","Mzinga","Morogoro Urban","Morogoro",2,1,61,2015,"morogorourban_mzinga_mundu","morogorourban_mzinga","Urban"
2016-11-14,"Mundu","Mzinga","Morogoro Urban","Morogoro",0,5,83,2016,"morogorourban_mzinga_mundu","morogorourban_mzinga","Urban"
2016-11-14,"Nyambutwa","Mzinga","Morogoro Urban","Morogoro",0,3,83,2016,"morogorourban_mzinga_nyambutwa","morogorourban_mzinga","Urban"
2014-12-20,"Nyambutwa","Mzinga","Morogoro Urban","Morogoro",2,7,60,2014,"morogorourban_mzinga_nyambutwa","morogorourban_mzinga","Urban"
2016-11-14,"Tindigo","Mzinga","Morogoro Urban","Morogoro",1,2,83,2016,"morogorourban_mzinga_tindigo","morogorourban_mzinga","Urban"
2016-11-14,"Viswayu","Mzinga","Morogoro Urban","Morogoro",0,0,83,2016,"morogorourban_mzinga_viswayu","morogorourban_mzinga","Urban"
2014-12-22,"Viswayu","Mzinga","Morogoro Urban","Morogoro",1,12,60,2014,"morogorourban_mzinga_viswayu","morogorourban_mzinga","Urban"
2014-12-22,"Betero","Sabasaba","Morogoro Urban","Morogoro",0,0,60,2014,"morogorourban_sabasaba_betero","morogorourban_sabasaba","Urban"
2014-12-22,"Kikundi","Sabasaba","Morogoro Urban","Morogoro",0,0,60,2014,"morogorourban_sabasaba_kikundi","morogorourban_sabasaba","Urban"
2016-11-14,"Kingo","Sabasaba","Morogoro Urban","Morogoro",4,3,83,2016,"morogorourban_sabasaba_kingo","morogorourban_sabasaba","Urban"
2014-12-22,"Kingo","Sabasaba","Morogoro Urban","Morogoro",0,0,60,2014,"morogorourban_sabasaba_kingo","morogorourban_sabasaba","Urban"
2016-11-14,"Konga","Sabasaba","Morogoro Urban","Morogoro",0,0,83,2016,"morogorourban_sabasaba_konga","morogorourban_sabasaba","Urban"
2014-12-22,"Konga","Sabasaba","Morogoro Urban","Morogoro",1,0,60,2014,"morogorourban_sabasaba_konga","morogorourban_sabasaba","Urban"
2015-01-09,"Mindu","Sabasaba","Morogoro Urban","Morogoro",0,0,61,2015,"morogorourban_sabasaba_mindu","morogorourban_sabasaba","Urban"
2014-12-22,"Mindu","Sabasaba","Morogoro Urban","Morogoro",2,1,60,2014,"morogorourban_sabasaba_mindu","morogorourban_sabasaba","Urban"
2014-12-22,"Ngoto A","Sabasaba","Morogoro Urban","Morogoro",0,0,60,2014,"morogorourban_sabasaba_ngotoa","morogorourban_sabasaba","Urban"
2014-12-22,"Ngoto B","Sabasaba","Morogoro Urban","Morogoro",0,0,60,2014,"morogorourban_sabasaba_ngotob","morogorourban_sabasaba","Urban"
2014-12-22,"Kota","Sultan Area","Morogoro Urban","Morogoro",0,1,60,2014,"morogorourban_sultanarea_kota","morogorourban_sultanarea","Urban"
